SMILES,WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC(C)(C)O)C3=CN=C(C=C3)OC,1,0,0,0,0,0,0,0,0,0
CCOC(=O)C1=C(N=C(N=C1C2=CC(=CC=C2)OC)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O)C,1,0,0,0,0,0,1,0,0,0
Oc([nH]c1c2cccc1)c2-c([nH]c1c2cccc1)c2N=O,1,1,0,0,0,0,1,0,0,0
C1=CC(=C(C=C1C(=O)O)C2=CC=C(O2)/C=C\3/C(=O)NC(=O)S3)O,1,0,0,0,0,0,0,0,0,0
C1=CC(=CC(=C1)O)CN2C3=NC(=CN=C3NC2=O)C4=CC=C(C=C4)O,1,0,0,0,0,0,0,0,0,0
C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C=CC4=CC=CC=C4,1,1,0,1,0,0,1,1,0,0
CC1=CC(=C(C=C1)C)NC(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C,1,0,0,0,0,0,1,0,0,0
CC1=CC(=CC2=C1C(=O)NC2)C3=C(N=C(S3)NC(=O)C)C,1,0,0,0,0,0,0,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C(=CC(=N4)C(=O)N)C5=CC=NN5)C6=CC=CC=C6)N,1,0,0,0,0,0,1,1,0,0
C1CN(C2=CC=CC(=C21)C3=CC=CC=N3)C(=O)CC4=NC(=CC(=O)N4)N5CCOCC5,1,0,0,0,0,0,1,0,0,0
C1CN(C2=CC=CC(=C21)C3=CN=CC=C3)C(=O)CC4=NC(=CC(=O)N4)N5CCOCC5,1,0,0,0,0,0,1,0,0,0
CC1=C(C(=NC(=N1)NNC(=O)C2=CC=CC3=C2NC4=CC=CC=C4C3=O)C5=CC=CC=C5F)C(=O)OC,1,0,0,0,0,0,1,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,1,0,0,0,0,0,1,1,0,0
C1CC2=C(C1)C=C(C=C2)C(=O)O,1,0,0,0,0,0,0,0,0,0
C1CN(C2=C1C(=CC=C2)Cl)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
C1CN(C2=C1C(=CC=C2)F)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
C1CN(C2=C1C=C(C=C2)Cl)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
C1CN(C2=C1C=C(C=C2)F)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
C1COCCN1C2=CC(=O)NC(=N2)CC(=O)NC3=CC(=C(C=C3)F)Br,1,0,0,0,0,0,1,0,0,0
C1COCCN1C2=CC(=O)NC(=N2)CC(=O)NC3=CC(=C(C=C3)F)Cl,1,0,0,0,0,0,1,0,0,0
CC1=C(C=CC(=C1)NC(=O)CC2=NC(=CC(=O)N2)N3CCOCC3)F,1,0,0,0,0,0,1,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)[C@@H]3CC[C@@H](C3)O)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)[C@@H]3CC[C@H](C3)O)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC(C)(C)O)C3=CC4=CC=CC=C4N=C3,1,0,0,0,0,0,0,0,0,0
CC1=C2CCN(C2=CC=C1)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
CCCNC(=O)C1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CC=C3)C4=CC=CC=C4,1,0,0,0,0,0,1,0,0,0
CCOC(=O)C1=C(N=C(N=C1C2=CC(=C(C=C2)OC)OC)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O)C,1,0,0,0,0,0,1,0,0,0
C=CC(=O)NC1=CC2=C(C=C1)NC(=O)N2C3CCN(CC3)C(=O)C4=CC=C(C=C4)C5=C(C=C6C(=N5)C=CNC6=O)C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
CN1C2=C(C=C(C=C2)Cl)C(=C(C1=O)C(=O)/C=C/C3=NC4=C(N3)C=C(C=C4)F)C5=CC=CC=C5,1,0,0,1,0,0,1,1,0,0
C1=CC=C(C=C1)NC(=O)C2=C(N=C3C(=C2)C(=O)C4=CC=CC=C4O3)C(F)(F)F,1,0,0,0,0,0,1,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C(C)C)C3=CNC(=O)N=C3,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CCOC(=O)C1=C(N(N=C1)C2=NC3=CC=CC=C3C(=C2)C)N,1,0,0,0,0,1,1,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(C=C6C(=NN(C6=N5)CCO)N)C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
CC1=C(C(=NN1C)C)C2=C(C3=C(N2)C=CC(=C3)OC)/C=C/4\C(=O)C5=C(O4)C=CC(=C5)NC(=O)NC,1,0,0,0,0,0,0,0,0,0
C[C@@H]1CC2=CC=CC=C2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
C[C@H]1CC2=CC=CC=C2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
C1=CC(=C(C=C1C2=C(C(=O)NC3=C2C=C(C=C3)F)C(=O)/C=C/C4=NC5=CC(=C(C=C5N4)F)F)F)F,1,0,0,1,0,0,1,1,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl,1,0,0,0,0,0,1,1,0,0
CC(C)N(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4,1,0,0,0,0,0,1,0,0,0
CC(C1=CC(=CN2C1=NC(=CC2=O)N3CCOCC3)C(=O)O)NC4=CC=CC=C4,1,0,0,0,0,0,0,0,0,0
CC1(CC2=CC=CC=C2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4)C,1,0,0,0,0,0,0,0,0,0
CC1(CN(C2=CC=CC=C21)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4)C,1,0,0,0,0,0,0,0,0,0
CC1=C(C(=CC=C1)CC2=C(N=C3N2N=C(C=C3C(=O)O)N4CCOCC4)C)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)(C)O)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)CSC3=NC4=CC=CC=C4C(=O)N3,1,0,0,0,0,0,1,0,0,0
CC1CC2=CC=CC=C2N1C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
Cl.Cl.NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,1,0,0,0,0,0,1,0,0,0
COC1=CC=CC(=C1)NC(=O)CC2=NC(=CC(=O)N2)N3CCOCC3,1,0,0,0,0,0,1,0,0,0
C=CC(=O)NC1=CC2=C(C=C1)NC(=O)N2C3CCN(CC3)CC4=CC=C(C=C4)C5=C(C=C6C(=N5)C=CNC6=O)C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,1,1,1,0,0,0,0,1,0,0
C1=CC=C2C(=C1)NC(=N2)NC(=O)NC3=CC(=CC=C3)F,1,0,0,0,0,0,0,0,0,0
CC(C)C(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=CC=C2C(=O)O,1,0,0,0,0,0,1,0,0,0
CCOC(=O)C1=C(N=C(N=C1C2=CC=C(C=C2)C)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O)C,1,0,0,0,0,0,1,0,0,0
COC1=C(C=C(C=N1)C2=C3CNC(=O)C3=CC(=C2)OC4CN(C4)C(=O)C5CC5)NS(=O)(=O)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)N3CCCC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CCN(CC)N1C2=NC(=NC(=C2C=C(C1=O)C3=CNN=C3)C)N,1,0,0,0,0,0,0,0,0,0
C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)O)C(=O)O)N5CCOC[C@@H]5C,1,0,0,0,0,0,0,0,0,0
CN1C(=NC2=CC=CC(=C21)C3=CC=CC=C3)CC4=NC(=CC(=O)N4)N5CCOCC5,1,0,0,0,0,0,0,0,0,0
COC1=CC2=C(C=C1)NC(=C2/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O)C5=CC=CC=C5,1,0,0,0,0,0,0,0,0,0
CC1=C(C(=NC(=N1)NNC(=O)C2=CC=CC3=C2NC4=CC=CC=C4C3=O)C5=CC(=CC=C5)OC)C(=O)OC,1,0,0,0,0,0,1,0,0,0
CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)NS(=O)(=O)C)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
COC(=O)C1=NN2C(=C(N=C2C(=C1)C3=CC=NN3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,1,0,0,0,0,0,1,1,0,0
COC(=O)C1=NN2C(=C(N=C2C(=C1)C3=NC=CN3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,1,0,0,0,0,0,1,1,0,0
C1=CC2=C(C=C1Br)C=C(C(=O)O2)C(=O)NN3C=NN=C3,1,0,0,0,0,0,1,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC(C)(C)O)Br,1,0,0,0,0,0,0,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8.C(=O)(C(F)(F)F)O.O,1,0,0,0,0,0,1,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C=CC(=CC4=N3)C(=O)O)C5=CC=CC=C5)N,1,0,0,0,0,0,1,1,0,0
C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C(=O)NC4=CC=CC=C4,1,0,0,0,0,0,0,0,0,0
CC1=C(NC2=C1C(=O)CC(C2)C3=CC=CC=C3)C(=O)OCCOC4=CC=CC=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C(C)C)C3=CN=C(C=C3)OC,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCCC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC(F)(F)F)C3=CNN=C3,1,0,0,0,0,0,0,0,0,0
COC1=CC2=C(C=C1)NC(=C2NS(=O)(=O)C3=CC=C(S3)Cl)C(=O)O,1,0,0,0,0,0,1,0,0,0
C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)F)C(=O)O)N5CCOC[C@@H]5C,1,0,0,0,0,0,0,0,0,0
C1=CC(=CC=C1C2=C(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)/C=C/C4=NC5=CC(=C(C=C5N4)F)F)F,1,0,0,1,0,0,1,1,0,0
C1CN(C2=CC=CC(=C21)C(F)(F)F)C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
C1COCCN1C2=CC(=O)NC(=N2)CC(=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-],1,0,0,0,0,0,1,0,0,0
CC1=C(C=CC=C1Cl)CC2=C(N=C3N2N=C(C=C3C(=O)O)N4CCOCC4)C,1,0,0,0,0,0,0,0,0,0
CC1=C(SC(=N1)NC(=O)CN)C2=CNC(=O)C(=C2)NS(=O)(=O)C3=CC=CC=C3,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)O)C4=CN=C5C(=C4)C=CN5,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCO)C4=CNN=C4,1,0,0,0,0,0,1,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCCC3)C4=CN(N=C4)CC(C)(C)O,1,0,0,0,0,0,0,0,0,0
CN1C2=NC=C(C=C2C=N1)C3=C4CNC(=O)C4=CC(=C3)OC5CN(C5)C(=O)C6CC6,1,0,0,0,0,0,0,0,0,0
CN1CCN(CC1)C2=C3CCN(C3=CC=C2)C(=O)CC4=NC(=CC(=O)N4)N5CCOCC5,1,0,0,0,0,0,1,0,0,0
COC1=C(C=CC(=C1)NC(=O)CC2=NC(=CC(=O)N2)N3CCOCC3)F,1,0,0,0,0,0,1,0,0,0
COC1=CC=CC2=C1CCN2C(=O)CC3=NC(=CC(=O)N3)N4CCOCC4,1,0,0,0,0,0,1,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(C=C6C(=NC(=NC6=N5)N)N)C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=NC6=NC(=O)NC(=C6C=C5C7=CC=CC=C7)N,1,0,0,0,0,0,1,1,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=NC6=NNC(=C6C=C5C7=CC=CC=C7)N,1,0,0,0,0,0,1,1,0,0
CC1=C(C(=NC(=N1)NNC(=O)C2=CC=CC3=C2NC4=CC=CC=C4C3=O)C5=CC(=C(C=C5)OC)OC)C(=O)OC,1,0,0,0,0,0,1,0,0,0
CCOC(=O)C1=C(N=C(N=C1C2=CC=C(C=C2)F)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O)C,1,0,0,0,0,0,1,0,0,0
CN1C=CC2=NC(=C(C=C2C1=O)C3=CC=CC=C3)C4=CC=C(C=C4)CN(C)CCC5=CC=C(C=C5)N(C)C(=O)C=C,1,0,0,0,0,0,1,0,0,0
CNC(=O)C1=NN2C(=C(N=C2C(=C1)C3=CC=NN3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,1,0,0,0,0,0,1,1,0,0
CNC(=O)C1=NN2C(=C(N=C2C(=C1)C3=NC=CN3)C4=CC=C(C=C4)C5(CCC5)N)C6=CC=CC=C6,1,0,0,0,0,0,1,1,0,0
C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N,1,0,0,0,0,0,0,0,0,0
c1cc(cc(c1)O)c1nc2c(nc1c1cc(ccc1)O)nc(nc2N)N,1,0,0,0,1,0,1,0,0,0
CC1=C(C(=NN1C)C)C2=C(C3=C(N2)C(=CC(=C3)OC)F)/C=C/4\C(=O)C5=C(O4)C=CC(=C5)NC(=O)NC,1,0,0,0,0,0,0,0,0,0
C1=CC(=C(C(=C1C2=CN=CC3=C2C=C(S3)C(=O)N)F)F)Br,1,1,0,0,0,0,1,1,0,0
CCOC(=O)C1=CN(N=C1C2=CC=NC=C2)C3=CC=CC=C3,1,0,0,0,0,0,1,0,0,0
C1C(CC1(C2=CC=C(C=C2)C3=C(N4C=CC(=O)NC4=N3)C5=CC=CC=C5)N)O,1,0,0,0,0,0,1,1,0,0
CC(=O)C1=CNC2=C1C=C(C=N2)C3=CC(=CN=C3)NS(=O)(=O)C4=CC=CC=C4,1,0,0,0,0,0,0,0,0,0
c1(nc2c(n1Cc1c(c(ccc1)C(F)(F)F)C)cc(cc2C(=O)O)N1CCOCC1)C,1,0,0,0,0,0,1,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=CC6=CC=CC=C6N=C5C7=CC=CC=C7,1,0,0,0,0,0,1,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=NC6=CC=CC=C6C=C5C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
CC1(CC(C1)(C2=CC=C(C=C2)C3=C(N4COC5=C(C4=N3)C=C(C=C5)C(=O)O)C6=CC=CC=C6)O)O,1,0,0,0,0,0,1,1,0,0
CC1(CC(C1)(C2=CC=C(C=C2)C3=C(N4COC5=C(C4=N3)C=CC(=C5)C(=O)O)C6=CC=CC=C6)O)O,1,0,0,0,0,0,1,1,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CN(C3)C(=O)OC(C)(C)C)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(C=C6C(=NC=NC6=N5)N)C7=CC=CC=C7,1,0,0,0,0,0,1,1,0,0
CC1(COC(=O)N1C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN(N=C5)CC(C)(C)O)C,1,0,0,0,0,0,0,0,0,0
CCOC(=O)C1=C(N=C(N=C1C2=CC=C(C=C2)OC)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O)C,1,0,0,0,0,0,1,0,0,0
CC1=CC(=CC2=C1C(=O)N(C2)[C@@H](C)C3CC3)C4=NC5=C(C(=NN5C=C4)N)C(=O)N[C@@H]6CC(=O)NC6,1,0,0,0,0,0,0,0,0,0
C1=CC=C(C=C1)CN2C3=NC(=CN=C3NC2=O)C4=CC=C(C=C4)O,1,0,0,0,0,0,0,0,0,0
C1COCCN1C2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)C(=O)O,1,0,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)C(=C(N2)C3=CC=C(C=C3)Cl)/C=C\4/C(=O)C5=C(C=C(C=C5O4)O)O,1,0,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)C(=C(N2)C3=CC=C(C=C3)F)/C=C\4/C(=O)C5=C(C=C(C=C5O4)O)O,1,0,0,0,0,0,0,0,0,0
C1C(CC(=O)C2=C1NC(=O)C(=C2)C3=NC(=CS3)C4=CC=C(C=C4)Cl)C5=CC=CC=C5,1,0,0,0,0,0,0,0,0,0
C1COCCN1C2=CC(=O)NC(=N2)CC3=NC4=CC=CC=C4N3C5=CC=CC=C5,1,0,0,0,0,0,0,0,0,0
CC1=C(C2=NC(=C(N2C=C1C(=O)N)C3=CC=CC=C3)C4=CC=C(C=C4)C5(CCC5)N)C,1,0,0,0,0,0,1,1,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C(C)C)C(=O)NC3=CC=NN3,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C(C)C)C3=CN=C4C(=C3)C=CN4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CC3)C4=CN=C(C=C4)OC,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(=O)CC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)O)C4=CN(N=C4)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCCC3)C4=CN=C(C=C4)Cl,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CCN)C3=CN=C(C=C3)OC,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)NCC(C)C)C3=CNN=C3,1,0,0,0,0,0,0,0,0,0
CC1=CC=C(C=C1)C2=CSC(=N2)C3=CC4=C(CC(CC4=O)C5=CC=CC=C5)NC3=O,1,0,0,0,0,0,0,0,0,0
CN(C)C(=O)C1=C(N=NN1CC2=CC=CC=C2)C3=CC4=C(C=C3)NN=C4,1,1,0,0,0,0,1,1,0,0
C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=C(C=C4)OC)C(=O)O)N5CCOC[C@@H]5C,1,0,0,0,0,0,0,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C=C(C=C(C4=N3)C(=O)N)C5=CC=NN5)C6=CC=CC=C6)N,1,0,0,0,0,0,1,1,0,0
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C(=O)C5=C(C=CC(=C5)Cl)O)F)C(=O)O,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCC(=O)N)C4=CNN=C4,1,0,0,0,0,0,1,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CN=CN4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C(=O)C4=C(C=CC(=C4)Cl)O)F)C(=O)O,1,0,0,0,0,0,0,0,0,0
CN1C2=NC(=C(C=C2C(=N1)N)C3=CC=CC=C3)C4=CC=C(C=C4)CN5CCC(CC5)N6C7=CC=CC=C7NC6=O,1,0,0,0,0,0,1,1,0,0
C[C@@H](C1CC1)N2CC3=C(C2=O)C(=CC(=C3)C4=NC5=C(C(=NN5C=C4)N)C(=O)N[C@@H](CO)C6CC6)NS(=O)(=O)C,1,0,0,0,0,0,0,0,0,0
C1=CC=C(C=C1)C(=O)C2=CNC(=C2)C(=O)NCC3=CN=CC=C3,1,0,0,0,0,0,1,0,0,0
C1=CC=C(C=C1)C2=CN=CC3=C2C=C(S3)C(=O)N,1,1,0,0,0,0,1,1,0,0
C1=CC=C(C=C1)CCN2C(C3=C(C2=O)NN=C3C4=CC=CC=C4O)C5=CC=C(C=C5)Cl,1,0,0,0,0,0,0,0,0,0
C1=CC=C2C=C(C=CC2=C1)C3=NC4=C(O3)C=CC(=C4)NC(=O)C5=C(C=CC(=C5)Br)Cl,1,0,0,0,0,0,0,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C(C=N3)C(=O)N)C4=CC=CC=C4)N,1,0,0,0,0,0,1,0,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C(=CC(=N4)C(=O)NCCO)C5=CC=NN5)C6=CC=CC=C6)N,1,0,0,0,0,0,1,1,0,0
C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C=C(C=C(C4=N3)C(=O)N)C5=CNN=C5)C6=CC=CC=C6)N,1,0,0,0,0,0,1,1,0,0
C1CN(CCN1CC2=NC3=CC=CC=C3C(=O)N2)C4=CC=CC=C4O,1,0,0,0,0,0,1,0,0,0
C1COCCN1C2=NC(=NC(=C2)C3=CN=C(NC3=O)N)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
CC(C)N(C(C)C)C(=O)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4,1,0,0,0,0,0,1,0,0,0
CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=C(C=C4)C(=O)N)N,1,0,0,0,0,0,0,0,0,0
CC1=C(C=CC(=C1)F)NCC2=NC(=CC(=C2)C(=O)O)N3CCOCC3,1,0,0,0,0,0,0,0,0,0
CC1=C(C=CC(=C1)F)OCC2=NC(=CC(=C2)C(=O)O)N3CCOCC3,1,0,0,0,0,0,0,0,0,0
CC1=C(C=CC=C1C(F)(F)F)CC2=C(N=C3N2N=C(C=C3C(=O)O)N4CCOCC4)C,1,0,0,0,0,0,0,0,0,0
CC1=C(NC2=C1C(=O)CC(C2)C3=CC=C(C=C3)Cl)C(=O)OCC4=CC=CC=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C(=CC=C1)C=C(N(C2=O)C3=CC=CC=C3)[C@H](C)NC4=NC=NC5=C4C(=CN5)C(=O)N,1,0,0,0,0,0,0,0,0,0
CC1=C2C(=NC(=N1)N)N(C(=O)C(=N2)C3=CC=NN3)C(C)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C(=NC(=N1)N)N(C(=O)C(=N2)C3=CNN=C3)C(C)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C(=NC(=N1)N)N(C(=O)C(=N2)C3=NNN=C3)C(C)C,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)[C@@H]3CC[C@@H](C3)O)C4=CN=C5C(=C4)C=CN5,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)[C@@H]3CC[C@H](C3)O)C4=CN=C5C(=C4)C=CN5,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCC(CC3)OCCO)C4=CC=NN4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)C3CCOCC3)C4=CNN=C4,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)CC(C)C)C3=CN=C(C=C3)OC,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)N)N3CCCC3)C4=CN=C(C=C4)OC,1,0,0,0,0,0,0,0,0,0
CC1=C2C=C(C(=O)N(C2=NC(=N1)NC)C3CCCC3)C4=CC(=CC=C4)O,1,0,0,0,0,0,0,0,0,0
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,1,1,0,0,0,0,1,1,0,0
CC1=CC=C(C=C1)C2=NC(=NC(=C2C(=O)OC)C)NNC(=O)C3=CC=CC4=C3NC5=CC=CC=C5C4=O,1,0,0,0,0,0,1,0,0,0
CC1=CC=C(C=C1)C2C3=C(C(=O)N2CCC4=CC=CC=C4)NN=C3C5=CC=CC=C5O,1,0,0,0,0,0,0,0,0,0
CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)NO)N4CCOCC4,1,0,0,0,0,0,0,0,0,0
CC1=NC(=CC(=N1)N)C2=NC(=CN=C2NC3=CN=C(C=C3)OC)C(=O)C,1,0,0,0,0,0,0,0,0,0
CCC1=C(C(=NC=N1)C2=CC(=C(C=C2)C(=O)N3CCNC(=O)C3)Cl)C#CC4=CN=C(C=C4)N,1,0,0,0,0,0,0,0,0,0
CCOC(=O)C1=CC=CC(=C1)C2=CC3=C(N=C(N=C3N(C2=O)C4CCCC4)NC)C,1,0,0,0,0,0,0,0,0,0
Clc1cc(Cl)cc(NC(=O)Nc2cc(Cl)cc(Cl)c2)c1,1,0,0,0,0,0,1,0,0,0
NC(=O)c1cnc(-c2ccc(cc2)C2(N)CCC2)c(c1)-c1ccccc1,1,0,0,0,0,0,1,0,0,0
